id_libro|titulo|autor|año_publicacion|numero_paginas|editorial|sinopsis|portada|isbn|id_coleccion|num_coleccion|activo
40|Alas de sangre|Rebecca Yarros|2023|522|Planeta|Violet Sorrengail creía que a sus veinte años se uniría al Cuadrante de los Escribas para vivir una vida tranquila, estudiando sus amados libros y las historias antiguas que tanto le fascinan. Sin embargo, por órdenes de su madre, la temida comandante general, Violet debe unirse a los miles de candidatos que luchan por formar parte de la élite de los jinetes de dragones. Cuando eres más pequeña y frágil que los demás tu vida corre peligro, porque los dragones no se vinculan con humanos débiles; de hecho, los incineran. Sumado a esto, con más jinetes que dragones disponibles, buena parte de los candidatos mataría a Violet con tal de mejorar sus probabilidades de éxito; otros, como el despiadado Xaden Riorson, el líder de ala más poderoso del Cuadrante, la asesinarían simplemente por ser la hija de la comandante general. Para sobrevivir, necesitará aprovechar al máximo todo su ingenio. Día tras día, la guerra que se libra al exterior del Colegio se torna más letal, las defensas del reino se debilitan y los muertos aumentan. Por si fuera poco, Violet sospecha que los líderes de Navarre esconden un terrible secreto. Amistad, rivalidad y pasión... en el Colegio de Guerra de Basgiath todos tienen una agenda oculta y saben que una vez adentro solo hay dos graduarse o morir.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/40.jpg|9786073901802|19|1|true
41|Alas de hierro|Rebecca Yarros|2023|1036|Planeta|Todos esperaban que Violet Sorrengail muriera en su primer año en el Colegio de Guerra de Basgiath, incluso ella misma. Pero la Trilla fue tan solo la primera de una serie de pruebas imposibles destinadas a deshacerse de los pusilánimes, los indignos y los desafortunados.\nAhora comienza el verdadero entrenamiento y Violet no sabe cómo logrará superarlo. No solo porque es brutal y agotador ni porque está diseñado para llevar al límite el umbral del dolor de los jinetes, sino porque el nuevo vicecomandante está empeñado en demostrar a Violet lo débil que es a menos que traicione al hombre que ama.\nLa voluntad de sobrevivir no será suficiente este año, porque Violet conoce el secreto que se oculta entre los muros del colegio y nada, ni siquiera el fuego de dragón, será suficiente para salvarlos.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/41.jpg|9786073909860|19|2|true
42|Alas de ónix|Rebecca Yarros|2024|896|Planeta|Tras casi dieciocho meses en el Colegio de Guerra Basgiath, Violet Sorrengail tiene claro que no queda tiempo para entrenar. Hay que tomar decisiones. La batalla ha comenzado y, con enemigos acercándose a las murallas e infiltrados en sus propias filas, es imposible saber en quién confiar.\nAhora Violet deberá emprender un viaje fuera de los límites de Aretia, en busca de aliados de tierras desconocidas que acepten pelear por Navarre. La misión pondrá a prueba su suerte, y la obligará a usar todo su ingenio y fortaleza para salvar lo que más ama: sus dragones, su familia, su hogar y a él.\nNavarre necesita un ejército. Necesita poder. Necesita magia. Y necesitará algo que solo Violet puede encontrar: la verdad.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/42.jpg|9788408297314|19|3|true
43|La soledad de los números primos|Paolo Giordano|2008|352|Tusquets|Cuando su padre la obliga a asistir a una escuela de esquí, Alice sufre un grave accidente que la marcará para siempre. A su vez, Mattia, un niño reservado, carga con las fatales consecuencias de un acto que cometió poco tiempo atrás. La infancia ha causado en Alice y en Mattia esa clase de heridas que difícilmente cicatrizan, y que los abocan a una soledad devastadora durante su adolescencia. Sin embargo, en el momento en que los dos se encuentren, nacerá la amistad y sus vidas se entrecruzarán varias veces; en ocasiones, se sentirán estrechamente unidos. Alice se dedicará a la fotografía, y Mattia desarrollará su talento para las matemáticas. Y sin embargo, como esos números especiales conocidos como «primos gemelos», algo les mantiene irremediablemente «solos y perdidos, juntos pero no lo bastante para tocarse de verdad», como piensa Mattia.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/43.jpg|9788411073301|||true
44|Almendra|Sohn Won-Pyung|2017|256|Temas de hoy|Yunjae tiene dieciséis años, está en la edad de las emociones desbordadas, el amor y la rabia. Pero las amígdalas de su cerebro son pequeñas, más pequeñas que una almendra y, como consecuencia, Yunjae es incapaz de sentir nada.\nEducado por su madre y su abuela, aprende a identificar las emociones de los demás y a fingir estados de ánimo para no destacar en un mundo que pronto lo tachará de extraño. «Si tu interlocutor llora, tú entrecierra los ojos, baja la cabeza y dale una suave palmada en la espalda», le dice su madre. Así construye una aparente normalidad que se hace trizas el día en que un psicópata ataca a ambas mujeres en la calle. Desde entonces, Yunjae debe aprender a vivir solo, sin deseo de derramar una lágrima, sin tristeza ni miedo ni felicidad. |https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/44.jpg|9788499987910|||true
45|Romancero gitano|Federico García Lorca|1928|144|Austral|"El Romancero gitano es una de las creaciones líricas más significativas del siglo XX. Punto culminante de la primera etapa estética de Lorca, el propio poeta lo define como ""el poema de Andalucía, y lo llamo gitano porque el gitano es lo más elevado, lo más profundo, más aristocrático de mi país, lo más representativo de su modo y el que guarda el ascua, la sangre y el alfabeto de la verdad andaluza y universal. Es, sin embargo, un libro donde apenas sí está expresada la Andalucía que se ve, pero donde está temblando la que no se ve: un libro antipintoresco, antifolclórico, antiflamenco..., donde las figuras sirven a fondos milenarios y donde no hay más que un personaje grande y oscuro como un cielo de estío... la Pena"". Ofrece este volumen la magnífica edición de Christian De Paepe, reconocido como uno de los principales lorquistas, con un estudio de la estética y la estructura del Romancero y una detallada anotación temática y estilística. A ello se añaden la Introducción general de Esperanza Ortega, un rico apéndice documental y comentarios a los romances."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/45.jpg|9788467046878|||true
46|La Divina Comedia|Dante Alighieri|1320|544|Cátedra|"La figura de Dante sobresale indiscutiblemente por encima de sus contemporáneos. A caballo entre dos siglos, la edad vieja, ""duecento"", y la nueva, ""trecento"", se funden en su obra. De la primera recoge la sutil temática ""stilnovista"", irradiando su propia erudición en todos los campos del saber; del ""trecento"" manifiesta una concepción más moderna del gusto, un interés más directo por los clásicos y una visión más amplia de la vida moral. La composición de la ""Divina comedia"" ocupó los últimos quince años de la vida de Dante, convirtiéndose en un empeño de carácter científico, filosófico, teológico e histórico, a la vez que en una experiencia ascética que acomete el alma del poeta."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/46.jpg|9788437632186|||true
47|Romeo y Julieta|William Shakespeare|1597|488|Cátedra|Eterno simbolo del amor que brota incontenible contra toda fuerza opuesta, Romeo y Julieta dramatiza una leyenda popularizada en el Renacimiento por incontables relatos italianos, franceses e ingleses, en prosa y verso, pero que apenas seria hoy recordada si no hubiera inspirado esta primera gran pieza teatral de Shakespeare, donde resabios de la lucha feudal y destellos comicos de sirvientes y camaradas se entremezclan magistralmente con el mas bello canto al amor. Romeo y Julieta es una de las obras mas populares de Shakespeare; la desgraciada historia de los amantes de Verona ha trascendido la literatura para situarse en el terreno de lo legendario y de lo mitico. En medio de la lucha entre familias rivales, dos personajes juveniles viven un amor tan apasionado como imposible. La reconciliacion llegara tarde, cuando ya se ha consumado la tragedia. La traicion, la lealtad, el odio, los celos, la pasion, son algunos de los temas que William Shakespeare llevo a las tablas permitiendo a sus personajes la libertad de elegir entre los caminos posibles, para luego atenerse a las consecuencias de su proceder. Escrita en cinco actos, Romeo y Julieta expresa de modo insuperable el mito del amor romantico arque tipico en la civilizacion moderna.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/47.jpg|9788437607795|||true
48|La abuela de Tutankamón|Roberto Pavanello|2007|128|Montena|Soy Bat Pat. Os voy a contar una historia que os pondrá los pelos de punta... ¿Estáis preparados? Cuando me enteré de que en el museo de Fogville se estrenaba una exposición sobre el antiguo Egipto, ¡volé de la emoción! Me moría de ganas de ver una momia con mis propios ojos, así que convencí a los hermanos Silver para asistir a la inauguración. Pero lo que yo todavía no sabía era que la momia del museo estaba vivita y coleando, y que para colmo de males odiaba a los murciégalos... |https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/48.jpg|9788484414407|20|3|true
49|Gerónimo Stilton en el Reino de la Fantasía|Gerónimo Stilton|2005|384|Destino|Geronimo Stilton viaja al Reino de la fantasía y descubre cómo huelen las brujas, las sirenas, los dragones, las hadas, los duendes... ¡Éste es el primer libro del mundo con 8 olores sorprendentes! Frótalas y huele, ¿perfume o tufo?|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/49.jpg|9788408060994|||true
50|¡Ay, Carmela!|José Sanchís Sinisterra|1986|192|Austral|La compañía de variedades de Carmela y Paulino, que recorre España en una tartana, atraviesa, por error, la línea que separa a los dos bandos durante la última guerra civil española. Inesperadamente, se encuentran entre las tropas nacionales que acaban de tomar la villa de Belchite. Una vez allí, se verán empujados a improvisar una función teatral, en honor de las tropas vencedoras, que terminará en tragedia.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/50.jpg|9788467047028|||true
51|Bodas de sangre|Federico García Lorca|1932|167|Cátedra|El tema de esta obra surgió a raíz de una noticia aparecida en prensa: dos amantes se fugan en la víspera de la boda de la mujer con otro hombre. García Lorca convierte la realidad en poesía. En su obra hay ansias de libertad, andalucismo, simbolismo y muerte, pero por encima de todo, poesía dramática. Bodas de sangre es, pues, una obra teatral donde las desgarradas pasiones de sus protagonistas se desatan ante la atenta mirada de la luna, personificación hermosa y terrible de la muerte.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/51.jpg|9788437605609|||true
52|Historia de una escalera|Antonio Buero Vallejo|1949|160|Austral|Historia de una escalera, originalmente llamada La escalera, poseía el mismo título de una obra de Eusebio García Luengo, y por lo tanto, debió adoptarse el primer nombre mencionado. Es una tragedia, de alto contenido social, donde se expone la realidad de ciertos individuos, atados a su condición miserable, de la que les es imposible salir. Los personajes, se suceden en tres generaciones, y lo único constante es la escalera, en un marco temporoespacial de una España de postguerra.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/52.jpg|9788467033281|||true
53|El Principito|Antoine de Saint-Exupéry|1943|87|Harvest Books|Uno de los clásicos de la literatura para niños, que en el criterio de muchos debe ser leído y comentado por un adulto, pero también un indiscutible libro para adultos. Mediante la figura de un principito que vive en su propio asteroide, el autor trata sobre los valores humanos y enseñanzas para la vida.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/53.jpg|9788412901177|||true
54|Auge y caída de los dinosaurios|Steve Brusatte|2018|450|Debate|En Auge y caída de los dinosaurios, el paleontólogo Steve Brusatte repasa la evolución de estos extraordinarios seres mientras nos hace partícipes de sus apasionantes expediciones alrededor del mundo y sus recientes descubrimientos, que ponen en entredicho todo cuanto creíamos saber sobre la evolución de los dinosaurios. Desde los inicios del Triásico hasta su repentina y catastrófica extinción al final del Cretácico, este electrizante libro redefine la historia de un mundo perdido y desentierra los enigmáticos orígenes, la catastrófica extinción, la enorme diversidad y el apasionante legado de unas criaturas legendarias.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/54.jpg|9788417636319|||true
